Auktion;Art;Klas.;Sort;Redskab;MSC;SeaPacked;Ks;Kilo;Slant;Ialt;Pris;Total;Område;Dato;Redskab;Sælger;Sælger navn;Sælger adresse;Post nr.;By;Land;Tlf;Email;Landingsdato;Fangst start;Fangst slut;FAO;Latin;Parti nr.
Strandby;Torsk;E;4;;FALSK;FALSK;5;25;16;116;28;3248;;22-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;22-05-2020;;;COD;Gadus Morhua;2,2052E+12
Strandby;Fjæsing;A;9;;FALSK;FALSK;1;0;10;10;16;160;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;WEG;Trachimus Draco;2,5052E+11
Skagen;Fjæsing;E;9;TRAWL;FALSK;FALSK;1;0;4;4;10;40;27. 3A;25-05-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;25-05-2020;;;WEG;Trachimus Draco;2,5052E+12
Strandby;Havkat;A;1;;FALSK;FALSK;0;0;3;3;22;55;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;CAT;Anarhicas Spp;2,5052E+11
Hanstholm;Havkat;E;2;TRAWL;FALSK;FALSK;2;25;28;53;15;795;27.4.A;25-05-2020;OTB;GG 201;"GG 201 ""Bravik""";;;;Denmark;;;25-05-2020;22-05-2020;24-05-2020;CAT;Anarhicas Spp;2,5052E+11
Hanstholm;Havkat;E;2;GARN;FALSK;SAND;1;0;14;14;15;210;27.4.B;25-05-2020;GNS;VA 87 LS;Båly Fisk AS (VA 87 LS);;4521;Lindesnes;Norway;;;25-05-2020;20-05-2020;23-05-2020;CAT;Anarhicas Spp;2,5052E+12
Hanstholm;Havkat;E;2;FLY;FALSK;SAND;5;25;0;125;16;2000;27.4.A;25-05-2020;SSC;L 649;"L 649 ""Martine""";xvej 49;7680;Thyborøn;Denmark;;;25-05-2020;19-05-2020;23-05-2020;CAT;Anarhicas Spp;2,5052E+12
Hanstholm;Havkat;E;2;TRAWL;FALSK;SAND;4;25;8;83;17;1411;27.4.A;25-05-2020;OTB;L 549;"L 549 ""Frida Amalie""";;;;Denmark;;;25-05-2020;16-05-2020;25-05-2020;CAT;Anarhicas Spp;2,5052E+12
Strandby;Hornfisk;E;2;;FALSK;FALSK;3;25;16;66;22;1452;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;GAR;Belone Belone;2,5052E+11
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;58;1150;27.3.AS;25-05-2020;OTB;r 223;R 223 Louise;;9970;Strandby;Denmark;;;25-05-2020;24-05-2020;25-05-2020;NEP;Nephrobs Norvegicus;25052020601
Hirtshals;Knurhane;E;2;;FALSK;FALSK;1;0;5;5;12;60;27.3.AN;25-05-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;25-05-2020;;;GUG;Eutrigla Gurnardus;2,5052E+12
Skagen;Knurhane;E;9;TRAWL;FALSK;FALSK;1;0;6;6;18;108;27. 3A;25-05-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;25-05-2020;;;GUG;Eutrigla Gurnardus;2,5052E+12
Strandby;Kuller;A;1;;SAND;FALSK;1;35;23;23;19;426;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;HAD;Melanogrammus Aeglefinus;2,5052E+11
Strandby;Kulmule;A;1;;SAND;FALSK;3;25;0;75;28;2100;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;HKE;Merluccius Merluccius;2,5052E+11
Strandby;Kulmule;A;2;;SAND;FALSK;1;25;28;28;17;469;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;HKE;Merluccius Merluccius;2,5052E+11
Strandby;Kulmule;A;2;;SAND;FALSK;5;25;0;125;19;2375;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;HKE;Merluccius Merluccius;2,5052E+11
Strandby;Lange;A;2;;SAND;FALSK;1;35;0;35;13;438;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;LIN;Molva Molva;2,5052E+11
Hanstholm;Lyssej;A;3;FLY;FALSK;SAND;2;25;0;50;20;1000;27.4.A;25-05-2020;SSC;L 649;"L 649 ""Martine""";xvej 49;7680;Thyborøn;Denmark;;;25-05-2020;19-05-2020;23-05-2020;POL;Pollachius Pollachius;2,5052E+12
Strandby;Makrel;E;2;;FALSK;FALSK;2;25;15;40;22;860;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;MAC;Scomber Scombrus;2,5052E+11
Skagen;Makrel;E;2;BUNDGARN;FALSK;FALSK;2;25;0;50;29;1450;27. 3AS;25-05-2020;FPN;FN 6;FN 6 Flipper;;9900;Frederikshavn;Denmark;;;25-05-2020;25-05-2020;25-05-2020;MAC;Scomber Scombrus;2,5052E+12
Strandby;Rød Knurhane;A;9;;FALSK;FALSK;1;0;7;7;2;11;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;GUU;Chelidonchthys Lucerna;2,5052E+11
Hirtshals;Rødtunge;A;2;;FALSK;FALSK;1;35;32;32;37;1168;27.3.AN;25-05-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;25-05-2020;;;LEM;Microstomus Kitt;2,5052E+12
Hanstholm;Rødtunge;E;2;TRAWL;FALSK;SAND;5;30;0;150;28;4200;27.4.A;25-05-2020;OTB;L 549;"L 549 ""Frida Amalie""";;;;Denmark;;;25-05-2020;16-05-2020;25-05-2020;LEM;Microstomus Kitt;2,5052E+12
Strandby;Skærising;A;3;;FALSK;FALSK;1;35;0;35;6;224;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,5052E+11
Hanstholm;Skærising;E;2;TRAWL;FALSK;SAND;10;30;10;280;20;5600;27.4.A;25-05-2020;OTB;L 549;"L 549 ""Frida Amalie""";;;;Denmark;;;25-05-2020;16-05-2020;25-05-2020;WIT;Glyptocephalus Cynoglossus;2,5052E+12
Skagen;Skærising;E;2;TRAWL;FALSK;FALSK;1;0;3;3;30;90;27. 3AN;25-05-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;25-05-2020;23-05-2020;24-05-2020;WIT;Glyptocephalus Cynoglossus;2,5052E+12
Strandby;Torsk;E;2;;FALSK;FALSK;3;25;10;60;30;1800;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;COD;Gadus Morhua;2,5052E+12
Strandby;Torsk;E;3;;FALSK;FALSK;2;25;0;50;27;1325;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;COD;Gadus Morhua;2,5052E+12
Strandby;Torsk;E;4;;FALSK;FALSK;3;25;0;75;23;1706;;25-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;25-05-2020;;;COD;Gadus Morhua;2,5052E+12
Skagen;Torsk;E;4;VOD;FALSK;FALSK;1;0;12;12;25;300;27. 3A;25-05-2020;SDN;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;25-05-2020;;;COD;Gadus Morhua;2,5052E+12
Skagen;XDiverse;E;9;TRAWL;FALSK;FALSK;0;0;2;2;10;15;27. 3A;25-05-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;25-05-2020;;;MZZ;Mix;2,5052E+12
Strandby;Hornfisk;E;2;;FALSK;FALSK;3;25;0;75;19;1388;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;GAR;Belone Belone;2,6052E+11
Strandby;Hornfisk;E;2;;FALSK;FALSK;2;25;0;50;19;925;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;GAR;Belone Belone;2,6052E+11
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;9;9;61;545;27.3.AS;26-05-2020;OTB;FN 293;FN 293;;;;Denmark;;;26-05-2020;25-05-2020;26-05-2020;NEP;Nephrobs Norvegicus;26052020801
Strandby;Krabbeklør;E;1;;FALSK;FALSK;3;25;0;75;63;4725;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;CRE;Cancer pagurus;2,6052E+11
Strandby;Kulmule;A;1;;SAND;FALSK;0;0;3;3;24;60;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;HKE;Merluccius Merluccius;2,6052E+11
Hanstholm;Kulmule;E;1;FLY;SAND;SAND;5;19;0;95;22;2114;27.4.A;26-05-2020;SSC;VA 97 M;"VA 97 M ""Nordsö""";;;;Norway;;;26-05-2020;19-05-2020;25-05-2020;HKE;Merluccius Merluccius;2,6052E+12
Hanstholm;Kulmule;E;2;FLY;SAND;SAND;10;25;0;250;18;4563;27.4.A;26-05-2020;SSC;VA 97 M;"VA 97 M ""Nordsö""";;;;Norway;;;26-05-2020;19-05-2020;25-05-2020;HKE;Merluccius Merluccius;2,6052E+12
Strandby;Mørksej;A;2;;SAND;FALSK;1;35;0;35;13;455;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;POK;Pollachius Virens;2,6052E+11
Strandby;Mørksej;A;3;;SAND;FALSK;2;35;30;65;11;731;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;POK;Pollachius Virens;2,6052E+11
Strandby;Pighvar;E;4;;FALSK;FALSK;0;0;10;10;53;530;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;TUR;Psetta Maxima;2,6052E+11
Hanstholm;Rødspætte;E;2;;SAND;FALSK;2;35;0;70;20;1400;;26-05-2020;;GRØN;Thorkild Grøn Samlecentral;Auktionsgade 23;7730;Hanstholm;Denmark;97961988;;26-05-2020;;;PLE;Pleuronectes Platessa;2,6052E+11
Hanstholm;Rødtunge;E;2;TRAWL;FALSK;SAND;2;30;0;60;32;1890;27.4.B;26-05-2020;OTB;HM 289;"HM 289 ""Cyrano""";"Frederik Vendelbo Fiskeri ApS
Bornholms Forvaltning
Liseruten 1";3730;Nexø;Denmark;;;26-05-2020;19-05-2020;24-05-2020;LEM;Microstomus Kitt;2,6052E+12
Hanstholm;Skærising;A;1;TRAWL;FALSK;SAND;2;30;0;60;21;1260;27.4.B;26-05-2020;OTB;HM 289;"HM 289 ""Cyrano""";"Frederik Vendelbo Fiskeri ApS
Bornholms Forvaltning
Liseruten 1";3730;Nexø;Denmark;;;26-05-2020;19-05-2020;24-05-2020;WIT;Glyptocephalus Cynoglossus;2,6052E+12
Strandby;Skærising;A;1;;FALSK;FALSK;1;0;13;13;37;475;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,6052E+11
Hanstholm;Skærising;A;2;TRAWL;FALSK;SAND;2;30;24;54;15;810;27.4.B;26-05-2020;OTB;HM 289;"HM 289 ""Cyrano""";"Frederik Vendelbo Fiskeri ApS
Bornholms Forvaltning
Liseruten 1";3730;Nexø;Denmark;;;26-05-2020;19-05-2020;24-05-2020;WIT;Glyptocephalus Cynoglossus;2,6052E+12
Strandby;Skærising;A;2;;FALSK;FALSK;1;0;34;34;33;1122;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,6052E+11
Strandby;Skærising;A;3;;FALSK;FALSK;1;0;38;38;7;266;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,6052E+11
Hanstholm;Skærising;E;1;TRAWL;FALSK;SAND;2;30;0;60;30;1800;27.4.B;26-05-2020;OTB;GG 150;"GG 150 ""Älvsborg""";;;;Denmark;;gg150alvsborg@hotmail.com;26-05-2020;19-05-2020;25-05-2020;WIT;Glyptocephalus Cynoglossus;2,6052E+12
Hanstholm;Skærising;E;2;TRAWL;FALSK;SAND;10;30;0;300;27;7950;27.4.B;26-05-2020;OTB;GG 150;"GG 150 ""Älvsborg""";;;;Denmark;;gg150alvsborg@hotmail.com;26-05-2020;19-05-2020;25-05-2020;WIT;Glyptocephalus Cynoglossus;2,6052E+12
Strandby;Stenbiderrogn;E;9;;FALSK;FALSK;0;0;2;2;155;310;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;LUM;Cyclopterus Lumpus;2,6052E+12
Strandby;Torsk;E;4;;FALSK;FALSK;2;25;18;43;32;1376;;26-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;26-05-2020;;;COD;Gadus Morhua;2,6052E+12
Strandby;Blæksprutte;E;3;;FALSK;FALSK;1;25;12;12;21;252;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;CEP;Cephalopoda;2,7052E+11
Strandby;Helleflynder;A;2;;FALSK;FALSK;0;0;2;2;65;98;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;HAL;Hippoglossus Hippoglossus;2,7052E+11
Skagen;Helleflynder;E;1;TRAWL;FALSK;FALSK;1;0;7;7;65;455;27. 3A;27-05-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;27-05-2020;;;HAL;Hippoglossus Hippoglossus;2,7052E+12
Hirtshals;Helleflynder;E;2;;FALSK;FALSK;1;0;18;18;64;1152;27.3.AN;27-05-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;HAL;Hippoglossus Hippoglossus;2,7052E+12
Hirtshals;Ising;A;1;;FALSK;FALSK;4;35;6;111;18;1943;27.3.AN;27-05-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;DAB;Limanda Limanda;2,7052E+12
Strandby;Ising;A;1;;FALSK;FALSK;1;0;10;10;16;160;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;DAB;Limanda Limanda;2,7052E+11
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;62;1230;27.3.AS;27-05-2020;OTB;FN 293;FN 293;;;;Denmark;;;27-05-2020;26-05-2020;27-05-2020;NEP;Nephrobs Norvegicus;27052020402
Strandby;Jomfruhummerhaler;E;9;TRAWL;SAND;FALSK;1;20;10;10;102;1020;27.3.AS;27-05-2020;OTB;HG 75;HG 75;;;;Denmark;;;27-05-2020;26-05-2020;26-05-2020;NEP;Nephrobs Norvegicus;27052020301
Strandby;Krabbeklør;E;1;;FALSK;FALSK;2;25;30;55;72;3960;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;CRE;Cancer pagurus;2,7052E+11
Skagen;Krabbeklør;E;1;TRAWL;FALSK;FALSK;1;0;23;23;36;828;27. 3A;27-05-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;27-05-2020;;;CRE;Cancer pagurus;2,7052E+12
Hirtshals;Kuller;A;1;;SAND;FALSK;5;35;0;175;29;4988;27.3.AN;27-05-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;HAD;Melanogrammus Aeglefinus;2,7052E+12
Strandby;Kuller;A;1;;SAND;FALSK;2;35;32;67;21;1407;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;HAD;Melanogrammus Aeglefinus;2,7052E+11
Hirtshals;Kuller;E;1;VOD;FALSK;FALSK;2;35;38;73;25;1825;27.3.AN;27-05-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;HAD;Melanogrammus Aeglefinus;2,7052E+12
Skagen;Kuller;E;1;VOD;SAND;FALSK;1;0;5;5;20;100;27. 3A;27-05-2020;SDN;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;27-05-2020;;;HAD;Melanogrammus Aeglefinus;2,7052E+12
Skagen;Kuller;E;1;TRAWL;SAND;FALSK;2;35;24;59;23;1357;27. 3A;27-05-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;27-05-2020;;;HAD;Melanogrammus Aeglefinus;2,7052E+12
Strandby;Kulmule;A;1;;SAND;FALSK;1;25;0;25;25;631;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;HKE;Merluccius Merluccius;2,7052E+11
Hanstholm;Kulmule;A;2;TRAWL;SAND;SAND;11;20;0;220;20;4400;27.4.A;27-05-2020;OTB;H 101 AV;"H 101 AV ""Tobis""";;;;Norway;;;27-05-2020;;;HKE;Merluccius Merluccius;2,7052E+12
Strandby;Kulmule;A;2;;SAND;FALSK;3;25;0;75;20;1500;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;HKE;Merluccius Merluccius;2,7052E+11
Hanstholm;Kulmule;E;2;TRAWL;SAND;SAND;10;20;0;200;26;5200;27.4.A;27-05-2020;OTB;VA 19 S;"VA 19 S ""Tenor""";;;;Norway;;;27-05-2020;;;HKE;Merluccius Merluccius;2,7052E+12
Hirtshals;Kulmule;E;2;VG;SAND;FALSK;2;20;0;40;27;1080;27.3.AN;27-05-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;HKE;Merluccius Merluccius;2,7052E+12
Strandby;Lange;A;1;;SAND;FALSK;1;0;17;17;12;204;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;LIN;Molva Molva;2,7052E+11
Strandby;Lange;A;2;;SAND;FALSK;1;0;33;33;12;396;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;LIN;Molva Molva;2,7052E+11
Skagen;Lange;E;1;GARN;SAND;FALSK;1;0;14;14;18;252;27. 3A;27-05-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;27-05-2020;;;LIN;Molva Molva;2,7052E+12
Hanstholm;Lange;E;2;TRAWL;FALSK;SAND;10;30;0;300;8;2400;27.4.A;27-05-2020;OTB;H 101 AV;"H 101 AV ""Tobis""";;;;Norway;;;27-05-2020;;;LIN;Molva Molva;2,7052E+12
Strandby;Lyssej;A;3;;FALSK;FALSK;1;0;6;6;20;120;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;POL;Pollachius Pollachius;2,7052E+11
Skagen;Lyssej;E;3;VOD;FALSK;FALSK;0;0;3;3;20;60;27. 3A;27-05-2020;SDN;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;27-05-2020;;;POL;Pollachius Pollachius;2,7052E+12
Strandby;Mørksej;A;3;;SAND;FALSK;3;35;0;105;11;1155;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;POK;Pollachius Virens;2,7052E+11
Hirtshals;Pighvar;E;4;;FALSK;FALSK;1;0;22;22;78;1716;27.3.AN;27-05-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;TUR;Psetta Maxima;2,7052E+12
Strandby;Pighvar;E;4;;FALSK;FALSK;1;0;7;7;51;357;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;TUR;Psetta Maxima;2,7052E+11
Strandby;Rødspætte;A;3;;SAND;FALSK;1;0;27;27;19;513;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Hanstholm;Rødspætte;E;2;;SAND;FALSK;2;35;36;71;20;1385;;27-05-2020;;GRØN;Thorkild Grøn Samlecentral;Auktionsgade 23;7730;Hanstholm;Denmark;97961988;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Hirtshals;Rødspætte;E;2;VOD;FALSK;FALSK;1;35;0;35;30;1041;27.3.AN;27-05-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Hirtshals;Rødspætte;E;2;VOD;FALSK;FALSK;2;35;16;51;32;1632;27.3.AN;27-05-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Strandby;Rødspætte;E;2;;SAND;FALSK;1;35;0;35;27;945;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Skagen;Rødspætte;E;2;TRAWL;SAND;FALSK;1;0;14;14;24;336;27. 3A;27-05-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+12
Hanstholm;Rødspætte;E;3;;SAND;FALSK;10;35;0;350;18;6300;;27-05-2020;;GRØN;Thorkild Grøn Samlecentral;Auktionsgade 23;7730;Hanstholm;Denmark;97961988;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Hirtshals;Rødspætte;E;3;VOD;FALSK;FALSK;5;35;0;175;30;5250;27.3.AN;27-05-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Hirtshals;Rødspætte;E;3;VOD;SAND;FALSK;5;35;0;175;31;5338;27.3.AN;27-05-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Strandby;Rødspætte;E;3;;SAND;FALSK;2;35;0;70;25;1715;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Strandby;Rødspætte;E;4;;SAND;FALSK;5;35;0;175;16;2800;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Strandby;Rødspætte;E;4;;SAND;FALSK;3;35;0;105;16;1712;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;PLE;Pleuronectes Platessa;2,7052E+11
Hirtshals;Rødtunge;A;2;;FALSK;FALSK;2;35;0;70;35;2450;27.3.AN;27-05-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;LEM;Microstomus Kitt;2,7052E+12
Strandby;Rødtunge;A;2;;FALSK;FALSK;0;0;2;2;43;65;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;LEM;Microstomus Kitt;2,7052E+11
Hanstholm;Skærising;A;1;TRAWL;FALSK;SAND;1;0;12;12;20;240;27.4.A;27-05-2020;OTB;VA 19 S;"VA 19 S ""Tenor""";;;;Norway;;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+12
Strandby;Skærising;A;1;;FALSK;FALSK;3;35;13;83;45;3694;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+11
Hirtshals;Skærising;A;2;;FALSK;FALSK;4;35;17;122;45;5490;27.3.AN;27-05-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+12
Strandby;Skærising;A;2;;FALSK;FALSK;7;35;36;246;45;10947;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+11
Strandby;Skærising;A;3;;FALSK;FALSK;2;35;0;70;7;497;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+11
Strandby;Skærising;A;3;;FALSK;FALSK;3;35;0;105;7;746;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+11
Strandby;Skærising;E;1;;FALSK;FALSK;1;0;4;4;47;188;;27-05-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+11
Skagen;Skærising;E;1;VOD;FALSK;FALSK;1;0;4;4;46;184;27. 3A;27-05-2020;SDN;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+12
Hanstholm;Skærising;E;2;TRAWL;FALSK;SAND;3;30;0;90;26;2340;27.4.A;27-05-2020;OTB;VA 19 S;"VA 19 S ""Tenor""";;;;Norway;;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+12
Hirtshals;Skærising;E;2;VOD;FALSK;FALSK;4;35;28;133;45;5985;27.3.AN;27-05-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;27-05-2020;;;WIT;Glyptocephalus Cynoglossus;2,7052E+12
